,Tipologia,Dia,Horário
3868,hospital,Saturday,00:00 - 23:59
3869,hospital,Sunday,00:00 - 23:59
3870,hospital,Monday,00:00 - 23:59
3871,hospital,Tuesday,00:00 - 23:59
3872,hospital,Wednesday,00:00 - 23:59
3873,hospital,Thursday,00:00 - 23:59
3874,hospital,Friday,00:00 - 23:59
3875,hospital,Saturday,00:00 - 23:59
3876,hospital,Sunday,00:00 - 23:59
3877,hospital,Monday,07:00 - 19:00
3878,hospital,Tuesday,07:00 - 19:00
3879,hospital,Wednesday,07:00 - 19:00
3880,hospital,Thursday,07:00 - 19:00
3881,hospital,Friday,07:00 - 19:00
3882,hospital,Monday,08:00 - 18:00
3883,hospital,Tuesday,08:00 - 18:00
3884,hospital,Wednesday,08:00 - 18:00
3885,hospital,Thursday,08:00 - 18:00
3886,hospital,Friday,08:00 - 17:00
3887,hospital,Monday,00:00 - 23:59
3888,hospital,Tuesday,00:00 - 23:59
3889,hospital,Wednesday,00:00 - 23:59
3890,hospital,Thursday,00:00 - 23:59
3891,hospital,Friday,00:00 - 23:59
3892,hospital,Saturday,00:00 - 23:59
3893,hospital,Sunday,00:00 - 23:59
3894,hospital,Monday,00:00 - 23:59
3895,hospital,Tuesday,00:00 - 23:59
3896,hospital,Wednesday,00:00 - 23:59
3897,hospital,Thursday,00:00 - 23:59
3898,hospital,Friday,00:00 - 23:59
3899,hospital,Saturday,00:00 - 23:59
3900,hospital,Sunday,00:00 - 23:59
3901,hospital,Monday,00:00 - 23:59
3902,hospital,Tuesday,00:00 - 23:59
3903,hospital,Wednesday,00:00 - 23:59
3904,hospital,Thursday,00:00 - 23:59
3905,hospital,Friday,00:00 - 23:59
3906,hospital,Saturday,00:00 - 23:59
3907,hospital,Sunday,00:00 - 23:59
3908,hospital,Monday,00:00 - 23:59
3909,hospital,Tuesday,00:00 - 23:59
3910,hospital,Wednesday,00:00 - 23:59
3911,hospital,Thursday,00:00 - 23:59
3912,hospital,Friday,00:00 - 23:59
3913,hospital,Saturday,00:00 - 23:59
3914,hospital,Sunday,00:00 - 23:59
3915,hospital,Monday,00:00 - 23:59
3916,hospital,Tuesday,00:00 - 23:59
3917,hospital,Wednesday,00:00 - 23:59
3918,hospital,Thursday,00:00 - 23:59
3919,hospital,Friday,00:00 - 23:59
3920,hospital,Saturday,00:00 - 23:59
3921,hospital,Sunday,00:00 - 23:59
3922,hospital,Monday,00:00 - 23:59
3923,hospital,Tuesday,00:00 - 23:59
3924,hospital,Wednesday,00:00 - 23:59
3925,hospital,Thursday,00:00 - 23:59
3926,hospital,Friday,00:00 - 23:59
3927,hospital,Saturday,00:00 - 23:59
3928,hospital,Sunday,00:00 - 23:59
3929,hospital,Monday,00:00 - 23:59
3930,hospital,Tuesday,00:00 - 23:59
3931,hospital,Wednesday,00:00 - 23:59
3932,hospital,Thursday,00:00 - 23:59
3933,hospital,Friday,00:00 - 23:59
3934,hospital,Saturday,00:00 - 23:59
3935,hospital,Sunday,00:00 - 23:59
3936,hospital,Monday,00:00 - 23:59
3937,hospital,Tuesday,00:00 - 23:59
3938,hospital,Wednesday,00:00 - 23:59
3939,hospital,Thursday,00:00 - 23:59
3940,hospital,Friday,00:00 - 23:59
3941,hospital,Saturday,00:00 - 23:59
3942,hospital,Sunday,00:00 - 23:59
3943,hospital,Monday,00:00 - 23:59
3944,hospital,Tuesday,00:00 - 23:59
3945,hospital,Wednesday,00:00 - 23:59
3946,hospital,Thursday,00:00 - 23:59
3947,hospital,Friday,00:00 - 23:59
3948,hospital,Saturday,00:00 - 23:59
3949,hospital,Sunday,00:00 - 23:59
3950,hospital,Monday,00:00 - 23:59
3951,hospital,Tuesday,00:00 - 23:59
3952,hospital,Wednesday,00:00 - 23:59
3953,hospital,Thursday,00:00 - 23:59
3954,hospital,Friday,00:00 - 23:59
3955,hospital,Saturday,00:00 - 23:59
3956,hospital,Sunday,00:00 - 23:59
3957,hospital,Monday,07:00 - 21:00
3958,hospital,Tuesday,07:00 - 21:00
3959,hospital,Wednesday,07:00 - 21:00
3960,hospital,Thursday,07:00 - 21:00
3961,hospital,Friday,07:00 - 21:00
3962,hospital,Saturday,07:00 - 21:00
3963,hospital,Sunday,07:00 - 21:00
3964,hospital,Monday,00:00 - 23:59
3965,hospital,Tuesday,00:00 - 23:59
3966,hospital,Wednesday,00:00 - 23:59
3967,hospital,Thursday,00:00 - 23:59
3968,hospital,Friday,00:00 - 23:59
3969,hospital,Saturday,00:00 - 23:59
3970,hospital,Sunday,00:00 - 23:59
3971,hospital,Monday,00:00 - 23:59
3972,hospital,Tuesday,00:00 - 23:59
3973,hospital,Wednesday,00:00 - 23:59
3974,hospital,Thursday,00:00 - 23:59
3975,hospital,Friday,00:00 - 23:59
3976,hospital,Saturday,00:00 - 23:59
3977,hospital,Sunday,00:00 - 23:59
3978,hospital,Monday,00:00 - 23:59
3979,hospital,Tuesday,00:00 - 23:59
3980,hospital,Wednesday,00:00 - 23:59
3981,hospital,Thursday,00:00 - 23:59
3982,hospital,Friday,00:00 - 23:59
3983,hospital,Saturday,00:00 - 23:59
3984,hospital,Sunday,00:00 - 23:59
3985,hospital,Monday,00:00 - 23:59
3986,hospital,Tuesday,00:00 - 23:59
3987,hospital,Wednesday,00:00 - 23:59
3988,hospital,Thursday,00:00 - 23:59
3989,hospital,Friday,00:00 - 23:59
3990,hospital,Saturday,00:00 - 23:59
3991,hospital,Sunday,00:00 - 23:59
3992,hospital,Monday,00:00 - 23:59
3993,hospital,Tuesday,00:00 - 23:59
3994,hospital,Wednesday,00:00 - 23:59
3995,hospital,Thursday,00:00 - 23:59
3996,hospital,Friday,00:00 - 23:59
3997,hospital,Saturday,00:00 - 23:59
3998,hospital,Sunday,00:00 - 23:59
3999,hospital,Monday,07:30 - 19:30
4000,hospital,Tuesday,07:30 - 19:30
4001,hospital,Wednesday,07:30 - 19:30
4002,hospital,Thursday,07:30 - 19:30
4003,hospital,Friday,07:30 - 19:30
4004,hospital,Saturday,07:30 - 19:30
4005,hospital,Sunday,07:30 - 19:30
4006,hospital,Monday,07:00 - 18:00
4007,hospital,Tuesday,07:00 - 18:00
4008,hospital,Wednesday,07:00 - 18:00
4009,hospital,Thursday,07:00 - 18:00
4010,hospital,Friday,07:00 - 18:00
4011,hospital,Saturday,06:30 - 12:00
4012,hospital,Monday,06:00 - 17:00
4013,hospital,Tuesday,06:00 - 17:00
4014,hospital,Wednesday,06:00 - 17:00
4015,hospital,Thursday,06:00 - 17:00
4016,hospital,Friday,06:00 - 17:00
4017,hospital,Saturday,06:00 - 12:00
4018,hospital,Monday,00:00 - 23:59
4019,hospital,Tuesday,00:00 - 23:59
4020,hospital,Wednesday,00:00 - 23:59
4021,hospital,Thursday,00:00 - 23:59
4022,hospital,Friday,00:00 - 23:59
4023,hospital,Saturday,00:00 - 23:59
4024,hospital,Sunday,00:00 - 23:59
4025,hospital,Monday,00:00 - 23:59
4026,hospital,Tuesday,00:00 - 23:59
4027,hospital,Wednesday,00:00 - 23:59
4028,hospital,Thursday,00:00 - 23:59
4029,hospital,Friday,00:00 - 23:59
4030,hospital,Saturday,00:00 - 23:59
4031,hospital,Sunday,00:00 - 23:59
4032,hospital,Monday,00:00 - 23:59
4033,hospital,Tuesday,00:00 - 23:59
4034,hospital,Wednesday,00:00 - 23:59
4035,hospital,Thursday,00:00 - 23:59
4036,hospital,Friday,00:00 - 23:59
4037,hospital,Saturday,00:00 - 23:59
4038,hospital,Sunday,00:00 - 23:59
4039,hospital,Monday,00:00 - 23:59
4040,hospital,Tuesday,00:00 - 23:59
4041,hospital,Wednesday,00:00 - 23:59
4042,hospital,Thursday,00:00 - 23:59
4043,hospital,Friday,00:00 - 23:59
4044,hospital,Saturday,00:00 - 23:59
4045,hospital,Sunday,00:00 - 23:59
4046,hospital,Monday,00:00 - 23:59
4047,hospital,Tuesday,00:00 - 23:59
4048,hospital,Wednesday,00:00 - 23:59
4049,hospital,Thursday,00:00 - 23:59
4050,hospital,Friday,00:00 - 23:59
4051,hospital,Saturday,00:00 - 23:59
4052,hospital,Sunday,00:00 - 23:59
4053,hospital,Monday,00:00 - 23:59
4054,hospital,Tuesday,00:00 - 23:59
4055,hospital,Wednesday,00:00 - 23:59
4056,hospital,Thursday,00:00 - 23:59
4057,hospital,Friday,00:00 - 23:59
4058,hospital,Saturday,00:00 - 23:59
4059,hospital,Sunday,00:00 - 23:59
4060,hospital,Monday,00:00 - 23:59
4061,hospital,Tuesday,00:00 - 23:59
4062,hospital,Wednesday,00:00 - 23:59
4063,hospital,Thursday,00:00 - 23:59
4064,hospital,Friday,00:00 - 23:59
4065,hospital,Saturday,00:00 - 23:59
4066,hospital,Sunday,00:00 - 23:59
4067,hospital,Monday,00:00 - 23:59
4068,hospital,Tuesday,00:00 - 23:59
4069,hospital,Wednesday,00:00 - 23:59
4070,hospital,Thursday,00:00 - 23:59
4071,hospital,Friday,00:00 - 23:59
4072,hospital,Saturday,00:00 - 23:59
4073,hospital,Sunday,00:00 - 23:59
4074,hospital,Monday,00:00 - 23:59
4075,hospital,Tuesday,00:00 - 23:59
4076,hospital,Wednesday,00:00 - 23:59
4077,hospital,Thursday,00:00 - 23:59
4078,hospital,Friday,00:00 - 23:59
4079,hospital,Saturday,00:00 - 23:59
4080,hospital,Sunday,00:00 - 23:59
4081,hospital,Monday,00:00 - 23:59
4082,hospital,Tuesday,00:00 - 23:59
4083,hospital,Wednesday,00:00 - 23:59
4084,hospital,Thursday,00:00 - 23:59
4085,hospital,Friday,00:00 - 23:59
4086,hospital,Saturday,00:00 - 23:59
4087,hospital,Sunday,00:00 - 23:59
4088,hospital,Monday,00:00 - 23:59
4089,hospital,Tuesday,00:00 - 23:59
4090,hospital,Wednesday,00:00 - 23:59
4091,hospital,Thursday,00:00 - 23:59
4092,hospital,Friday,00:00 - 23:59
4093,hospital,Saturday,00:00 - 23:59
4094,hospital,Sunday,00:00 - 23:59
4095,hospital,Monday,00:00 - 23:59
4096,hospital,Tuesday,00:00 - 23:59
4097,hospital,Wednesday,00:00 - 23:59
4098,hospital,Thursday,00:00 - 23:59
4099,hospital,Friday,00:00 - 23:59
4100,hospital,Saturday,00:00 - 23:59
4101,hospital,Sunday,00:00 - 23:59
4102,hospital,Monday,00:00 - 23:59
4103,hospital,Tuesday,00:00 - 23:59
4104,hospital,Wednesday,00:00 - 23:59
4105,hospital,Thursday,00:00 - 23:59
4106,hospital,Friday,00:00 - 23:59
4107,hospital,Saturday,00:00 - 23:59
4108,hospital,Sunday,00:00 - 23:59
4109,hospital,Monday,00:00 - 23:59
4110,hospital,Tuesday,00:00 - 23:59
4111,hospital,Wednesday,00:00 - 23:59
4112,hospital,Thursday,00:00 - 23:59
4113,hospital,Friday,00:00 - 23:59
4114,hospital,Saturday,00:00 - 23:59
4115,hospital,Sunday,00:00 - 23:59
4116,hospital,Monday,00:00 - 23:59
4117,hospital,Tuesday,00:00 - 23:59
4118,hospital,Wednesday,00:00 - 23:59
4119,hospital,Thursday,00:00 - 23:59
4120,hospital,Friday,00:00 - 23:59
4121,hospital,Saturday,00:00 - 23:59
4122,hospital,Sunday,00:00 - 23:59
4123,hospital,Monday,00:00 - 23:59
4124,hospital,Tuesday,00:00 - 23:59
4125,hospital,Wednesday,00:00 - 23:59
4126,hospital,Thursday,00:00 - 23:59
4127,hospital,Friday,00:00 - 23:59
4128,hospital,Saturday,00:00 - 23:59
4129,hospital,Sunday,00:00 - 23:59
4130,hospital,Monday,00:00 - 23:59
4131,hospital,Tuesday,00:00 - 23:59
4132,hospital,Wednesday,00:00 - 23:59
4133,hospital,Thursday,00:00 - 23:59
4134,hospital,Friday,00:00 - 23:59
4135,hospital,Saturday,00:00 - 23:59
4136,hospital,Sunday,00:00 - 23:59
4137,hospital,Monday,00:00 - 23:59
4138,hospital,Tuesday,00:00 - 23:59
4139,hospital,Wednesday,00:00 - 23:59
4140,hospital,Thursday,00:00 - 23:59
4141,hospital,Friday,00:00 - 23:59
4142,hospital,Saturday,00:00 - 23:59
4143,hospital,Sunday,00:00 - 23:59
4144,hospital,Monday,07:00 - 20:00
4145,hospital,Tuesday,07:00 - 20:00
4146,hospital,Wednesday,07:00 - 20:00
4147,hospital,Thursday,07:00 - 20:00
4148,hospital,Friday,07:00 - 20:00
4149,hospital,Saturday,07:00 - 12:00
4150,hospital,Monday,00:00 - 23:59
4151,hospital,Tuesday,00:00 - 23:59
4152,hospital,Wednesday,00:00 - 23:59
4153,hospital,Thursday,00:00 - 23:59
4154,hospital,Friday,00:00 - 23:59
4155,hospital,Saturday,00:00 - 23:59
4156,hospital,Sunday,00:00 - 23:59
4157,hospital,Monday,07:00 - 17:00
4158,hospital,Tuesday,07:00 - 17:00
4159,hospital,Wednesday,07:00 - 17:00
4160,hospital,Thursday,07:00 - 17:00
4161,hospital,Friday,07:00 - 17:00
4162,hospital,Saturday,07:00 - 11:00
4163,hospital,Monday,00:00 - 23:59
4164,hospital,Tuesday,00:00 - 23:59
4165,hospital,Wednesday,00:00 - 23:59
4166,hospital,Thursday,00:00 - 23:59
4167,hospital,Friday,00:00 - 23:59
4168,hospital,Saturday,00:00 - 23:59
4169,hospital,Sunday,00:00 - 23:59
4170,hospital,Monday,00:00 - 23:59
4171,hospital,Tuesday,00:00 - 23:59
4172,hospital,Wednesday,00:00 - 23:59
4173,hospital,Thursday,00:00 - 23:59
4174,hospital,Friday,00:00 - 23:59
4175,hospital,Saturday,00:00 - 23:59
4176,hospital,Sunday,00:00 - 23:59
4177,hospital,Monday,00:00 - 23:59
4178,hospital,Tuesday,00:00 - 23:59
4179,hospital,Wednesday,00:00 - 23:59
4180,hospital,Thursday,00:00 - 23:59
4181,hospital,Friday,00:00 - 23:59
4182,hospital,Saturday,00:00 - 23:59
4183,hospital,Sunday,00:00 - 23:59
4184,hospital,Monday,00:00 - 23:59
4185,hospital,Tuesday,00:00 - 23:59
4186,hospital,Wednesday,00:00 - 23:59
4187,hospital,Thursday,00:00 - 23:59
4188,hospital,Friday,00:00 - 23:59
4189,hospital,Saturday,00:00 - 23:59
4190,hospital,Sunday,00:00 - 23:59
4191,hospital,Monday,00:00 - 23:59
4192,hospital,Tuesday,00:00 - 23:59
4193,hospital,Wednesday,00:00 - 23:59
4194,hospital,Thursday,00:00 - 23:59
4195,hospital,Friday,00:00 - 23:59
4196,hospital,Saturday,00:00 - 23:59
4197,hospital,Sunday,00:00 - 23:59
4198,hospital,Monday,00:00 - 23:59
4199,hospital,Tuesday,00:00 - 23:59
4200,hospital,Wednesday,00:00 - 23:59
4201,hospital,Thursday,00:00 - 23:59
4202,hospital,Friday,00:00 - 23:59
4203,hospital,Saturday,00:00 - 23:59
4204,hospital,Sunday,00:00 - 23:59
4205,hospital,Monday,00:00 - 23:59
4206,hospital,Tuesday,00:00 - 23:59
4207,hospital,Wednesday,00:00 - 23:59
4208,hospital,Thursday,00:00 - 23:59
4209,hospital,Friday,00:00 - 23:59
4210,hospital,Saturday,00:00 - 23:59
4211,hospital,Sunday,00:00 - 23:59
4212,hospital,Monday,00:00 - 23:59
4213,hospital,Tuesday,00:00 - 23:59
4214,hospital,Wednesday,00:00 - 23:59
4215,hospital,Thursday,00:00 - 23:59
4216,hospital,Friday,00:00 - 23:59
4217,hospital,Saturday,00:00 - 23:59
4218,hospital,Sunday,00:00 - 23:59
4219,hospital,Monday,06:00 - 23:00
4220,hospital,Tuesday,06:00 - 23:00
4221,hospital,Wednesday,06:00 - 23:00
4222,hospital,Thursday,06:00 - 23:00
4223,hospital,Friday,06:00 - 23:00
4224,hospital,Saturday,06:00 - 23:00
4225,hospital,Sunday,06:00 - 23:00
4226,hospital,Monday,00:00 - 23:59
4227,hospital,Tuesday,00:00 - 23:59
4228,hospital,Wednesday,00:00 - 23:59
4229,hospital,Thursday,00:00 - 23:59
4230,hospital,Friday,00:00 - 23:59
4231,hospital,Saturday,00:00 - 23:59
4232,hospital,Sunday,00:00 - 23:59
4233,hospital,Monday,00:00 - 23:59
4234,hospital,Tuesday,00:00 - 23:59
4235,hospital,Wednesday,00:00 - 23:59
4236,hospital,Thursday,00:00 - 23:59
4237,hospital,Friday,00:00 - 23:59
4238,hospital,Saturday,00:00 - 23:59
4239,hospital,Sunday,00:00 - 23:59
4240,hospital,Monday,00:00 - 23:59
4241,hospital,Tuesday,00:00 - 23:59
4242,hospital,Wednesday,00:00 - 23:59
4243,hospital,Thursday,00:00 - 23:59
4244,hospital,Friday,00:00 - 23:59
4245,hospital,Saturday,00:00 - 23:59
4246,hospital,Sunday,00:00 - 23:59
4247,hospital,Monday,00:00 - 23:59
4248,hospital,Tuesday,00:00 - 23:59
4249,hospital,Wednesday,00:00 - 23:59
4250,hospital,Thursday,00:00 - 23:59
4251,hospital,Friday,00:00 - 23:59
4252,hospital,Saturday,00:00 - 23:59
4253,hospital,Sunday,00:00 - 23:59
4254,hospital,Monday,00:00 - 23:59
4255,hospital,Tuesday,00:00 - 23:59
4256,hospital,Wednesday,00:00 - 23:59
4257,hospital,Thursday,00:00 - 23:59
4258,hospital,Friday,00:00 - 23:59
4259,hospital,Saturday,00:00 - 23:59
4260,hospital,Sunday,00:00 - 23:59
4261,hospital,Monday,00:00 - 23:59
4262,hospital,Tuesday,00:00 - 23:59
4263,hospital,Wednesday,00:00 - 23:59
4264,hospital,Thursday,00:00 - 23:59
4265,hospital,Friday,00:00 - 23:59
4266,hospital,Saturday,00:00 - 23:59
4267,hospital,Sunday,00:00 - 23:59
4268,hospital,Monday,00:00 - 23:59
4269,hospital,Tuesday,00:00 - 23:59
4270,hospital,Wednesday,00:00 - 23:59
4271,hospital,Thursday,00:00 - 23:59
4272,hospital,Friday,00:00 - 23:59
4273,hospital,Saturday,00:00 - 23:59
4274,hospital,Sunday,00:00 - 23:59
4275,hospital,Monday,00:00 - 23:59
4276,hospital,Tuesday,00:00 - 23:59
4277,hospital,Wednesday,00:00 - 23:59
4278,hospital,Thursday,00:00 - 23:59
4279,hospital,Friday,00:00 - 23:59
4280,hospital,Saturday,00:00 - 23:59
4281,hospital,Sunday,00:00 - 23:59
4282,hospital,Monday,00:00 - 23:59
4283,hospital,Tuesday,00:00 - 23:59
4284,hospital,Wednesday,00:00 - 23:59
4285,hospital,Thursday,00:00 - 23:59
4286,hospital,Friday,00:00 - 23:59
4287,hospital,Saturday,00:00 - 23:59
4288,hospital,Sunday,00:00 - 23:59
4289,hospital,Monday,00:00 - 23:59
4290,hospital,Tuesday,00:00 - 23:59
4291,hospital,Wednesday,00:00 - 23:59
4292,hospital,Thursday,00:00 - 23:59
4293,hospital,Friday,00:00 - 23:59
4294,hospital,Saturday,00:00 - 23:59
4295,hospital,Sunday,00:00 - 23:59
4296,hospital,Monday,00:00 - 23:59
4297,hospital,Tuesday,00:00 - 23:59
4298,hospital,Wednesday,00:00 - 23:59
4299,hospital,Thursday,00:00 - 23:59
4300,hospital,Friday,00:00 - 23:59
4301,hospital,Saturday,00:00 - 23:59
4302,hospital,Sunday,00:00 - 23:59
4303,hospital,Monday,00:00 - 23:59
4304,hospital,Tuesday,00:00 - 23:59
4305,hospital,Wednesday,00:00 - 23:59
4306,hospital,Thursday,00:00 - 23:59
4307,hospital,Friday,00:00 - 23:59
4308,hospital,Saturday,00:00 - 23:59
4309,hospital,Sunday,00:00 - 23:59
4310,hospital,Monday,00:00 - 23:59
4311,hospital,Tuesday,00:00 - 23:59
4312,hospital,Wednesday,00:00 - 23:59
4313,hospital,Thursday,00:00 - 23:59
4314,hospital,Friday,00:00 - 23:59
4315,hospital,Saturday,00:00 - 23:59
4316,hospital,Sunday,00:00 - 23:59
4317,hospital,Monday,00:00 - 23:59
4318,hospital,Tuesday,00:00 - 23:59
4319,hospital,Wednesday,00:00 - 23:59
4320,hospital,Thursday,00:00 - 23:59
4321,hospital,Friday,00:00 - 23:59
4322,hospital,Saturday,00:00 - 23:59
4323,hospital,Sunday,00:00 - 23:59
4324,hospital,Monday,00:00 - 23:59
4325,hospital,Tuesday,00:00 - 23:59
4326,hospital,Wednesday,00:00 - 23:59
4327,hospital,Thursday,00:00 - 23:59
4328,hospital,Friday,00:00 - 23:59
4329,hospital,Saturday,00:00 - 23:59
4330,hospital,Sunday,00:00 - 23:59
4331,hospital,Monday,00:00 - 23:59
4332,hospital,Tuesday,00:00 - 23:59
4333,hospital,Wednesday,00:00 - 23:59
4334,hospital,Thursday,00:00 - 23:59
4335,hospital,Friday,00:00 - 23:59
4336,hospital,Saturday,00:00 - 23:59
4337,hospital,Sunday,00:00 - 23:59
4338,hospital,Monday,00:00 - 23:59
4339,hospital,Tuesday,00:00 - 23:59
4340,hospital,Wednesday,00:00 - 23:59
4341,hospital,Thursday,00:00 - 23:59
4342,hospital,Friday,00:00 - 23:59
4343,hospital,Saturday,00:00 - 23:59
4344,hospital,Sunday,00:00 - 23:59
4345,hospital,Monday,00:00 - 23:59
4346,hospital,Tuesday,00:00 - 23:59
4347,hospital,Wednesday,00:00 - 23:59
4348,hospital,Thursday,00:00 - 23:59
4349,hospital,Friday,00:00 - 23:59
4350,hospital,Saturday,00:00 - 23:59
4351,hospital,Sunday,00:00 - 23:59
4352,hospital,Monday,07:00 - 17:30
4353,hospital,Tuesday,07:00 - 17:30
4354,hospital,Wednesday,07:00 - 17:30
4355,hospital,Thursday,07:00 - 17:30
4356,hospital,Friday,07:00 - 17:30
4357,hospital,Monday,00:00 - 23:59
4358,hospital,Tuesday,00:00 - 23:59
4359,hospital,Wednesday,00:00 - 23:59
4360,hospital,Thursday,00:00 - 23:59
4361,hospital,Friday,00:00 - 23:59
4362,hospital,Saturday,00:00 - 23:59
4363,hospital,Sunday,00:00 - 23:59
4364,hospital,Monday,00:00 - 23:59
4365,hospital,Tuesday,00:00 - 23:59
4366,hospital,Wednesday,00:00 - 23:59
4367,hospital,Thursday,00:00 - 23:59
4368,hospital,Friday,00:00 - 23:59
4369,hospital,Saturday,00:00 - 23:59
4370,hospital,Sunday,00:00 - 23:59
4371,hospital,Monday,07:00 - 18:00
4372,hospital,Tuesday,07:00 - 18:00
4373,hospital,Wednesday,07:00 - 18:00
4374,hospital,Thursday,07:00 - 18:00
4375,hospital,Friday,07:00 - 18:00
4376,hospital,Saturday,08:00 - 12:00
4377,hospital,Monday,00:00 - 23:59
4378,hospital,Tuesday,00:00 - 23:59
4379,hospital,Wednesday,00:00 - 23:59
4380,hospital,Thursday,00:00 - 23:59
4381,hospital,Friday,00:00 - 23:59
4382,hospital,Saturday,00:00 - 23:59
4383,hospital,Sunday,00:00 - 23:59
4384,hospital,Monday,07:00 - 18:00
4385,hospital,Tuesday,07:00 - 18:00
4386,hospital,Wednesday,07:00 - 18:00
4387,hospital,Thursday,07:00 - 18:00
4388,hospital,Friday,07:00 - 18:00
4389,hospital,Monday,07:00 - 18:00
4390,hospital,Tuesday,07:00 - 18:00
4391,hospital,Wednesday,07:00 - 18:00
4392,hospital,Thursday,07:00 - 18:00
4393,hospital,Friday,07:00 - 18:00
4394,hospital,Saturday,07:00 - 12:00
4395,hospital,Monday,00:00 - 23:59
4396,hospital,Tuesday,00:00 - 23:59
4397,hospital,Wednesday,00:00 - 23:59
4398,hospital,Thursday,00:00 - 23:59
4399,hospital,Friday,00:00 - 23:59
4400,hospital,Saturday,00:00 - 23:59
4401,hospital,Sunday,00:00 - 23:59
4402,hospital,Monday,07:30 - 11:00
4403,hospital,Tuesday,07:30 - 11:00
4404,hospital,Wednesday,07:30 - 11:00
4405,hospital,Thursday,07:30 - 11:00
4406,hospital,Friday,07:30 - 11:00
4407,hospital,Monday,00:00 - 23:59
4408,hospital,Tuesday,00:00 - 23:59
4409,hospital,Wednesday,00:00 - 23:59
4410,hospital,Thursday,00:00 - 23:59
4411,hospital,Friday,00:00 - 23:59
4412,hospital,Saturday,00:00 - 23:59
4413,hospital,Sunday,00:00 - 23:59
4414,hospital,Monday,00:00 - 23:59
4415,hospital,Tuesday,00:00 - 23:59
4416,hospital,Wednesday,00:00 - 23:59
4417,hospital,Thursday,00:00 - 23:59
4418,hospital,Friday,00:00 - 23:59
4419,hospital,Saturday,00:00 - 23:59
4420,hospital,Sunday,00:00 - 23:59
4421,hospital,Monday,07:30 - 12:00
4422,hospital,Tuesday,07:30 - 12:00
4423,hospital,Wednesday,07:30 - 12:00
4424,hospital,Thursday,07:30 - 12:00
4425,hospital,Friday,07:30 - 12:00
4426,hospital,Monday,08:00 - 12:00
4427,hospital,Tuesday,08:00 - 12:00
4428,hospital,Wednesday,08:00 - 12:00
4429,hospital,Thursday,08:00 - 12:00
4430,hospital,Friday,08:00 - 12:00
4431,hospital,Saturday,08:00 - 12:00
4432,hospital,Monday,07:30 - 23:00
4433,hospital,Tuesday,07:30 - 23:00
4434,hospital,Wednesday,07:30 - 23:00
4435,hospital,Thursday,07:30 - 23:00
4436,hospital,Friday,07:30 - 23:00
4437,hospital,Saturday,07:30 - 23:00
4438,hospital,Sunday,07:30 - 23:00
4439,hospital,Monday,08:00 - 18:00
4440,hospital,Tuesday,08:00 - 18:00
4441,hospital,Wednesday,08:00 - 18:00
4442,hospital,Thursday,08:00 - 18:00
4443,hospital,Friday,08:00 - 18:00
4444,hospital,Saturday,08:00 - 12:00
4445,hospital,Monday,07:00 - 18:00
4446,hospital,Tuesday,07:00 - 18:00
4447,hospital,Wednesday,07:00 - 18:00
4448,hospital,Thursday,07:00 - 18:00
4449,hospital,Friday,07:00 - 18:00
4450,hospital,Saturday,07:00 - 12:00
4451,hotel,Monday,11:00 - 15:30
4452,hotel,Tuesday,11:00 - 15:30
4453,hotel,Wednesday,11:00 - 15:30
4454,hotel,Thursday,11:00 - 15:30
4455,hotel,Friday,11:00 - 15:30
4456,hotel,Saturday,11:00 - 15:30
4457,hotel,Sunday,00:00 - 23:59
4458,hotel,Monday,00:00 - 23:59
4459,hotel,Tuesday,00:00 - 23:59
4460,hotel,Wednesday,00:00 - 23:59
4461,hotel,Thursday,00:00 - 23:59
4462,hotel,Friday,00:00 - 23:59
4463,hotel,Saturday,00:00 - 23:59
4464,hotel,Sunday,00:00 - 23:59
4465,hotel,Monday,00:00 - 23:59
4466,hotel,Tuesday,00:00 - 23:59
4467,hotel,Wednesday,00:00 - 23:59
4468,hotel,Thursday,00:00 - 23:59
4469,hotel,Friday,00:00 - 23:59
4470,hotel,Saturday,00:00 - 23:59
4471,hotel,Sunday,00:00 - 23:59
4472,hotel,Monday,00:00 - 23:59
4473,hotel,Tuesday,00:00 - 23:59
4474,hotel,Wednesday,00:00 - 23:59
4475,hotel,Thursday,00:00 - 23:59
4476,hotel,Friday,00:00 - 23:59
4477,hotel,Saturday,00:00 - 23:59
4478,hotel,Sunday,00:00 - 23:59
4479,hotel,Monday,00:00 - 23:59
